"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","symbol","entrez","name"
"ENSG00000142871",6539.53889614802,-1.77761616253437,0.185159034014998,-9.60048302255877,7.95706482914677e-22,6.04179399546446e-21,"Down","CCN1","3491","cellular communication network factor 1"
"ENSG00000077312",508.531611679787,-0.825727554028417,0.086037634452955,-9.59728332000948,8.20792566727623e-22,6.2290632587187e-21,"Not significant","SNRPA","6626","small nuclear ribonucleoprotein polypeptide A"
"ENSG00000163214",447.330524448013,-0.892381864694184,0.0929864314408705,-9.59690409521355,8.2381712849037e-22,6.24879919695886e-21,"Not significant","DHX57","90957","DExH-box helicase 57"
"ENSG00000197442",1060.35861334679,0.68783667659496,0.0716786306801349,9.59611909530503,8.30113092926286e-22,6.2933162363928e-21,"Not significant","MAP3K5","4217","mitogen-activated protein kinase kinase kinase 5"
"ENSG00000133193",287.133103585697,-1.0590786097628,0.110373501698761,-9.59540644685991,8.35869991591932e-22,6.33370279490071e-21,"Down","VCF1","84923","VCP nuclear cofactor family member 1"
"ENSG00000155755",499.444730722892,-0.824493414690202,0.0859382100822402,-9.59402591584334,8.47134779550852e-22,6.41576175797557e-21,"Not significant","TMEM237","65062","transmembrane protein 237"
"ENSG00000129250",3844.62672322192,-0.408083734918496,0.0425477752773137,-9.5911885464922,8.70760754114804e-22,6.59130559534873e-21,"Not significant","KIF1C","10749","kinesin family member 1C"
"ENSG00000198604",1235.78769993113,0.605019182742267,0.0630860132161948,9.59038544199767,8.77565566172835e-22,6.63940519212281e-21,"Not significant","BAZ1A","11177","bromodomain adjacent to zinc finger domain 1A"
"ENSG00000113360",807.754790556735,-0.686106172953711,0.0715480817392642,-9.58944190081884,8.85627565584274e-22,6.6969620634074e-21,"Not significant","DROSHA","29102","drosha ribonuclease III"
"ENSG00000131149",763.311373929111,-0.694188751276805,0.0724109931527266,-9.58678677162524,9.0870943330191e-22,6.86797929641208e-21,"Not significant","GSE1","23199","Gse1 coiled-coil protein"
"ENSG00000164086",393.61608924938,-1.00702301741842,0.10505334101459,-9.58582571189778,9.17210117867621e-22,6.92867386834085e-21,"Down","DUSP7","1849","dual specificity phosphatase 7"
"ENSG00000133858",1129.54025785395,0.613311782191753,0.0639877918744516,9.5848249209023,9.26145861437193e-22,6.9925910378388e-21,"Not significant","ZFC3H1","196441","zinc finger C3H1-type containing"
"ENSG00000198369",638.783042970483,-0.77306754218459,0.0806840168035409,-9.58142111425795,9.5718690988992e-22,7.22325687555435e-21,"Not significant","SPRED2","200734","sprouty related EVH1 domain containing 2"
"ENSG00000001460",140.863810325503,-1.5531212138845,0.162133537999701,-9.5792717105042,9.77316378972949e-22,7.37138628111736e-21,"Down","STPG1","90529","sperm tail PG-rich repeat containing 1"
"ENSG00000006744",979.590654876915,-0.648341232775328,0.0677044443334243,-9.57605130886887,1.00826229057144e-21,7.60090518590375e-21,"Not significant","ELAC2","60528","elaC ribonuclease Z 2"
"ENSG00000162607",381.138877619402,-1.1694670183269,0.122144348406058,-9.57446687945895,1.02384148096424e-21,7.71046282394022e-21,"Down","USP1","7398","ubiquitin specific peptidase 1"
"ENSG00000072415",1033.295821133,-0.622562074000398,0.0650230516819833,-9.57448255497517,1.02368618813358e-21,7.71046282394022e-21,"Not significant","PALS1","64398","protein associated with LIN7 1, MAGUK p55 family member"
"ENSG00000069702",126.564712648612,-1.64764315284554,0.172094081765784,-9.57408375662758,1.02764422373909e-21,7.73514840115765e-21,"Down","TGFBR3","7049","transforming growth factor beta receptor 3"
"ENSG00000183137",141.132934390718,-1.58955682383485,0.166048635528675,-9.57283881781944,1.04009779367856e-21,7.82489090517338e-21,"Down","CEP57L1","285753","centrosomal protein 57 like 1"
"ENSG00000198542",330.262180941358,-1.09849741124374,0.114773678874005,-9.57098719863847,1.05889690721741e-21,7.96225643804603e-21,"Down","ITGBL1","9358","integrin subunit beta like 1"
"ENSG00000149150",372.77371882022,0.940738826276946,0.098307707084566,9.56932934533511,1.07601378315219e-21,8.0868389271275e-21,"Not significant","SLC43A1","8501","solute carrier family 43 member 1"
"ENSG00000135870",718.796012951771,0.742326066128121,0.0776012740103618,9.56590050350205,1.11228900185385e-21,8.35520657967487e-21,"Not significant","RC3H1","149041","ring finger and CCCH-type domains 1"
"ENSG00000109654",1155.29292784816,0.618088090824656,0.0646178493126978,9.56528416527162,1.11893662446108e-21,8.4008598936869e-21,"Not significant","TRIM2","23321","tripartite motif containing 2"
"ENSG00000106624",181.030749319337,-1.38647350658271,0.145010212207842,-9.56121286544626,1.16384657136483e-21,8.73359000446784e-21,"Down","AEBP1","165","AE binding protein 1"
"ENSG00000119541",1144.10879065832,0.594209212907402,0.062196654027364,9.55371671032293,1.25124967328289e-21,9.38469093376244e-21,"Not significant","VPS4B","9525","vacuolar protein sorting 4 homolog B"
"ENSG00000198189",331.389199416004,1.01964671879997,0.106739078022945,9.5527030745083,1.26355624645293e-21,9.47217291974733e-21,"Up","HSD17B11","51170","hydroxysteroid 17-beta dehydrogenase 11"
"ENSG00000068745",1107.08032568993,0.598545835645157,0.062715492008964,9.54382747343521,1.37655906226819e-21,1.03140454802789e-20,"Not significant","IP6K2","51447","inositol hexakisphosphate kinase 2"
"ENSG00000172780",154.39329266456,1.48751064107211,0.155954695636548,9.53809460497905,1.45480572012893e-21,1.08947798288924e-20,"Up","RAB43","339122","RAB43, member RAS oncogene family"
"ENSG00000198756",84.8395419009338,-2.18013969217991,0.228581231359437,-9.53770210797278,1.4603209717658e-21,1.09305284316325e-20,"Down","COLGALT2","23127","collagen beta(1-O)galactosyltransferase 2"
"ENSG00000102007",987.247554931696,-0.644938948925037,0.0676384783239116,-9.53508956597917,1.49756241067689e-21,1.12035912733787e-20,"Not significant","PLP2","5355","proteolipid protein 2"
"ENSG00000048471",1013.33164837699,0.618842278496761,0.064937190314506,9.52985916852212,1.57496742215077e-21,1.17766970409224e-20,"Not significant","SNX29","92017","sorting nexin 29"
"ENSG00000110917",3379.7638093603,-0.431939841705321,0.045328178760428,-9.52916824627442,1.58548400840315e-21,1.18493221682787e-20,"Not significant","MLEC","9761","malectin"
"ENSG00000013561",904.670366074156,-0.645959672173226,0.0678032879652253,-9.5269667822676,1.61945819604082e-21,1.20970982733146e-20,"Not significant","RNF14","9604","ring finger protein 14"
"ENSG00000169105",673.404400810833,0.722450436548793,0.0758570577348439,9.52383941747513,1.66896305328379e-21,1.24605762306467e-20,"Not significant","CHST14","113189","carbohydrate sulfotransferase 14"
"ENSG00000128944",419.195994817533,-0.906761077094055,0.0952242314678387,-9.52237747805091,1.69261558740882e-21,1.26307688745474e-20,"Not significant","KNSTRN","90417","kinetochore localized astrin (SPAG5) binding protein"
"ENSG00000117411",1295.71821857166,-0.566614318207459,0.059507090676687,-9.52179499559101,1.70213161518583e-21,1.26953520974741e-20,"Not significant","B4GALT2","8704","beta-1,4-galactosyltransferase 2"
"ENSG00000253729",4935.46492294035,-0.574579027948915,0.0603496517727901,-9.52083418993275,1.71794410531871e-21,1.28068084087947e-20,"Not significant","PRKDC","5591","protein kinase, DNA-activated, catalytic subunit"
"ENSG00000136940",541.848159523004,0.831064417804609,0.0873324199220441,9.51610431208074,1.79792998043063e-21,1.33963053850286e-20,"Not significant","PDCL","5082","phosducin like"
"ENSG00000188501",48.4047911896458,-3.26973625494557,0.343685243588727,-9.51375223679466,1.83906600483241e-21,1.36958841734311e-20,"Down","LCTL","197021","lactase like"
"ENSG00000136003",1023.60307589209,0.641138314536747,0.0674083890948401,9.51125406119257,1.88377709158745e-21,1.40217710988969e-20,"Not significant","ISCU","23479","iron-sulfur cluster assembly enzyme"
"ENSG00000170522",675.180482438326,-0.72365985176381,0.0760987002401761,-9.50949029983243,1.91598997096939e-21,1.42543463867476e-20,"Not significant","ELOVL6","79071","ELOVL fatty acid elongase 6"
"ENSG00000137815",1545.99091558363,0.541293207306915,0.0569334022554084,9.50748042210133,1.95336256327366e-21,1.4525054216714e-20,"Not significant","RTF1","23168","RTF1 homolog, Paf1/RNA polymerase II complex component"
"ENSG00000197928",194.625700832437,1.28853915986378,0.135555577678128,9.50561520178364,1.9886900769461e-21,1.47802896389468e-20,"Up","ZNF677","342926","zinc finger protein 677"
"ENSG00000154229",2396.48044457897,-0.490310787701808,0.0516161870147243,-9.49916714231409,2.11575657102285e-21,1.57167441248663e-20,"Not significant","PRKCA","5578","protein kinase C alpha"
"ENSG00000164466",1590.39056425921,-0.590317725957283,0.0621488795527641,-9.49844518847852,2.13047417272741e-21,1.58180999282905e-20,"Not significant","SFXN1","94081","sideroflexin 1"
"ENSG00000071794",519.693463735716,-0.819795054279566,0.0863175626880412,-9.49743051993223,2.15133033985067e-21,1.59649076277538e-20,"Not significant","HLTF","6596","helicase like transcription factor"
"ENSG00000177628",1051.80398582278,0.623584429749025,0.0656610443622431,9.49702271424125,2.15976943459071e-21,1.60194675022636e-20,"Not significant","GBA1","2629","glucosylceramidase beta 1"
"ENSG00000137463",78.264285950296,-2.17078500090606,0.228622452021226,-9.49506481850051,2.20074420542975e-21,1.63151751004143e-20,"Down","MGARP","84709","mitochondria localized glutamic acid rich protein"
"ENSG00000111885",1054.79406043149,0.666394153680869,0.0702190659151895,9.49021672384163,2.30554425406627e-21,1.70835149403865e-20,"Not significant","MAN1A1","4121","mannosidase alpha class 1A member 1"
"ENSG00000177595",292.519288458116,1.12210174457231,0.118254827761737,9.48884511364857,2.33607973830258e-21,1.73010769764339e-20,"Up","PIDD1","55367","p53-induced death domain protein 1"
"ENSG00000271601",908.226786264586,0.671424991202238,0.0707636737769387,9.48827209450296,2.34895475156889e-21,1.73876921791172e-20,"Not significant","LIX1L","128077","limb and CNS expressed 1 like"
"ENSG00000085433",691.716346165793,0.716377910203805,0.075519834860987,9.48595705383197,2.40168932379782e-21,1.77691251275764e-20,"Not significant","WDR47","22911","WD repeat domain 47"
"ENSG00000153044",66.1878385608816,-2.5101082178259,0.264926942400333,-9.47471855857098,2.67480782839239e-21,1.97798884971636e-20,"Down","CENPH","64946","centromere protein H"
"ENSG00000137364",345.140877487719,-0.969156592674429,0.102289434734733,-9.47464999868014,2.67656486198953e-21,1.97829553340028e-20,"Not significant","TPMT","7172","thiopurine S-methyltransferase"
"ENSG00000183763",46.4072133448064,-3.39894311253075,0.358745379564053,-9.47452791353339,2.67969645291495e-21,1.97961735955191e-20,"Down","TRAIP","10293","TRAF interacting protein"
"ENSG00000110395",1024.40622259367,-0.804815090844481,0.0849667022242254,-9.47212342925338,2.74211751701798e-21,2.02471582995045e-20,"Not significant","CBL","867","Cbl proto-oncogene"
"ENSG00000164576",614.400323391793,0.759645060663253,0.0802015683926496,9.47169832071356,2.75330211555832e-21,2.03195626334995e-20,"Not significant","SAP30L","79685","SAP30 like"
"ENSG00000182118",158.276596696071,1.43312972618954,0.15134241444961,9.46945198014338,2.81315681125812e-21,2.07509034456067e-20,"Up","FAM89A","375061","family with sequence similarity 89 member A"
"ENSG00000177542",498.680604960274,-0.816973903093236,0.0862833003195131,-9.46850549373893,2.83876010683999e-21,2.09292878712395e-20,"Not significant","SLC25A22","79751","solute carrier family 25 member 22"
"ENSG00000173706",2189.417935847,-1.23038853457085,0.129985077352779,-9.46561374296508,2.91842107198108e-21,2.15058448794286e-20,"Down","HEG1","57493","heart development protein with EGF like domains 1"
"ENSG00000116095",472.858555366673,0.889274041928357,0.0939953367593102,9.46083149002894,3.05504069610637e-21,2.25013442174991e-20,"Not significant","PLEKHA3","65977","pleckstrin homology domain containing A3"
"ENSG00000105612",585.32171668699,0.758789070161678,0.080206472554428,9.46044684419658,3.0663002515022e-21,2.25729935597599e-20,"Not significant","DNASE2","1777","deoxyribonuclease 2, lysosomal"
"ENSG00000122644",142.624872354763,-1.54201557447654,0.163027451657074,-9.45862527324631,3.1201822206903e-21,2.29581855060078e-20,"Down","ARL4A","10124","ARF like GTPase 4A"
"ENSG00000139624",1130.78468879231,0.593053500449255,0.0627001682294233,9.4585631457836,3.1220363704679e-21,2.29603652834111e-20,"Not significant","CERS5","91012","ceramide synthase 5"
"ENSG00000085840",62.6028396919314,-2.54031934856236,0.268609350447292,-9.45730051590603,3.15995569891685e-21,2.32276444342327e-20,"Down","ORC1","4998","origin recognition complex subunit 1"
"ENSG00000103994",2384.8668569387,-0.495187578404971,0.0523710093215635,-9.45537588104263,3.2186345547075e-21,2.36471765041271e-20,"Not significant","ZNF106","64397","zinc finger protein 106"
"ENSG00000173145",367.9200317666,-0.979576463516543,0.103622747826374,-9.45329557519439,3.28327203500911e-21,2.41100464633604e-20,"Not significant","NOC3L","64318","NOC3 like DNA replication regulator"
"ENSG00000165030",736.237239204773,0.719008083797179,0.0760824055325699,9.4503857858356,3.37584168486292e-21,2.47774675057319e-20,"Not significant","NFIL3","4783","nuclear factor, interleukin 3 regulated"
"ENSG00000198862",730.643241064675,-0.72890448259007,0.0771937218483542,-9.44253580649979,3.63864929783023e-21,2.66930877806978e-20,"Not significant","LTN1","26046","listerin E3 ubiquitin protein ligase 1"
"ENSG00000131504",1943.72666777947,-0.508897916469014,0.053898325192122,-9.4418131668291,3.66383618322474e-21,2.68644864021723e-20,"Not significant","DIAPH1","1729","diaphanous related formin 1"
"ENSG00000090006",1424.24240084292,0.570687528388825,0.0604518062762249,9.44037181918368,3.71458904669245e-21,2.72230797464711e-20,"Not significant","LTBP4","8425","latent transforming growth factor beta binding protein 4"
"ENSG00000176148",317.18565921306,-1.04999958029467,0.111233389187249,-9.43960790880076,3.74176924296833e-21,2.74086456773694e-20,"Down","TCP11L1","55346","t-complex 11 like 1"
"ENSG00000110619",1552.03860590668,-0.563229158050149,0.0596740102232155,-9.43843317959266,3.78395083460016e-21,2.77038586191442e-20,"Not significant","CARS1","833","cysteinyl-tRNA synthetase 1"
"ENSG00000144827",340.569708413733,-0.986395567092331,0.104547616101442,-9.43489295954139,3.91393667485972e-21,2.86413101857411e-20,"Not significant","ABHD10","55347","abhydrolase domain containing 10, depalmitoylase"
"ENSG00000107130",2254.611681703,-0.460720398410875,0.0488455589042092,-9.43218603178215,4.01629739845624e-21,2.93757772002224e-20,"Not significant","NCS1","23413","neuronal calcium sensor 1"
"ENSG00000147041",111.606184825646,1.80947582044234,0.191919649784995,9.42829888690122,4.16793439159575e-21,3.04697505274495e-20,"Up","SYTL5","94122","synaptotagmin like 5"
"ENSG00000092841",11354.3580921528,-0.346855384347273,0.0368113848214046,-9.42250301177447,4.40460598382841e-21,3.21762310903874e-20,"Not significant","MYL6","4637","myosin light chain 6"
"ENSG00000025770",384.519271444126,-0.91527213789098,0.0971371127453461,-9.42247625055988,4.40572902296117e-21,3.21762310903874e-20,"Not significant","NCAPH2","29781","non-SMC condensin II complex subunit H2"
"ENSG00000123240",1994.81662367231,-0.520160627125745,0.0552124621488402,-9.42107283177321,4.46502232215134e-21,3.25931149003796e-20,"Not significant","OPTN","10133","optineurin"
"ENSG00000153879",489.617575180712,-0.895970139258892,0.0951034109807887,-9.42100950974179,4.46771615567707e-21,3.25966340110736e-20,"Not significant","CEBPG","1054","CCAAT enhancer binding protein gamma"
"ENSG00000048052",151.804186900511,-1.4742695791504,0.156497597966685,-9.42039749047291,4.49383555322592e-21,3.27709789131339e-20,"Down","HDAC9","9734","histone deacetylase 9"
"ENSG00000104660",831.846152254853,0.650494938727011,0.0690844899774916,9.41593314127308,4.68898641682169e-21,3.41771917958052e-20,"Not significant","LEPROTL1","23484","leptin receptor overlapping transcript like 1"
"ENSG00000074219",940.99998828966,0.61889022189708,0.0657390703895724,9.41434398493182,4.76045736256847e-21,3.4680979045741e-20,"Not significant","TEAD2","8463","TEA domain transcription factor 2"
